date,P,T,E,Q,Qmm
02/06/2010,12.5,14.9,3.4,NA,NA
03/06/2010,0.4,15.8,3.6,NA,NA
04/06/2010,1,18.1,4,NA,NA
05/06/2010,0.2,21.6,4.6,NA,NA
06/06/2010,11.4,20.5,4.4,NA,NA
07/06/2010,1.4,13.8,3.3,NA,NA
08/06/2010,0,13.8,3.3,NA,NA
09/06/2010,8.1,18.8,4.1,NA,NA
10/06/2010,6,15.5,3.5,NA,NA
11/06/2010,11.5,10.8,2.7,NA,NA
12/06/2010,4.1,8.9,2.4,NA,NA
13/06/2010,1.6,11.9,2.9,NA,NA
14/06/2010,8.7,12.5,3.1,NA,NA
15/06/2010,6.3,12.1,3,NA,NA
16/06/2010,0.1,12.4,3,NA,NA
17/06/2010,0,13.8,3.3,NA,NA
18/06/2010,0,16.4,3.7,NA,NA
19/06/2010,0,19,4.2,NA,NA
20/06/2010,0,22.7,4.8,NA,NA
21/06/2010,0,23.8,5,NA,NA
22/06/2010,0,17.8,4,NA,NA
23/06/2010,0,17.9,4,NA,NA
24/06/2010,0,19.3,4.2,NA,NA
25/06/2010,7.1,15.6,3.6,NA,NA
26/06/2010,0.7,15.7,3.6,NA,NA
27/06/2010,0.7,18.8,4.2,NA,NA
28/06/2010,0.4,16,3.7,NA,NA
29/06/2010,0,18.1,4,NA,NA
30/06/2010,0,17.7,4,NA,NA
01/07/2010,20,16.3,3.7,NA,NA
02/07/2010,4.9,18.2,4,NA,NA
03/07/2010,4.1,15.9,3.6,NA,NA
04/07/2010,0.2,16,3.6,NA,NA
05/07/2010,0.8,17.3,3.8,NA,NA
06/07/2010,0,18.7,4.1,NA,NA
07/07/2010,0.1,15.8,3.6,NA,NA
08/07/2010,0,15,3.4,NA,NA
09/07/2010,0,16.7,3.7,NA,NA
10/07/2010,0.4,16.4,3.7,NA,NA
11/07/2010,0.4,17.6,3.8,NA,NA
12/07/2010,0,20.3,4.3,NA,NA
13/07/2010,3.1,17.2,3.8,NA,NA
14/07/2010,0,13.8,3.2,NA,NA
15/07/2010,0,14.7,3.3,NA,NA
16/07/2010,0,17.5,3.8,NA,NA
17/07/2010,0,18.8,4,NA,NA
18/07/2010,0,20.6,4.3,NA,NA
19/07/2010,5.2,23.2,4.7,NA,NA
20/07/2010,0,26.9,5.3,NA,NA
21/07/2010,0.1,19.5,4.1,NA,NA
22/07/2010,0,20.4,4.2,NA,NA
23/07/2010,0,21.8,4.4,NA,NA
24/07/2010,0,20.7,4.2,NA,NA
25/07/2010,0,19.7,4.1,NA,NA
26/07/2010,11.9,21.5,4.3,NA,NA
27/07/2010,18,17.6,3.7,NA,NA
28/07/2010,1.5,16.3,3.5,NA,NA
29/07/2010,0,18.8,3.8,NA,NA
30/07/2010,1.8,17.6,3.6,NA,NA
31/07/2010,0.6,16.7,3.5,NA,NA
01/08/2010,11.1,13.7,3,NA,NA
02/08/2010,0.8,13.3,2.9,NA,NA
03/08/2010,0,15.3,3.2,NA,NA
04/08/2010,0.7,16.8,3.4,NA,NA
05/08/2010,0,18,3.6,NA,NA
06/08/2010,0,18.5,3.7,NA,NA
07/08/2010,0,20.2,3.9,NA,NA
08/08/2010,0,23.6,4.4,NA,NA
09/08/2010,0,25.8,4.7,NA,NA
10/08/2010,0,26.5,4.8,NA,NA
11/08/2010,0,26.8,4.8,NA,NA
12/08/2010,4.8,24.1,4.4,NA,NA
13/08/2010,0,18.5,3.5,NA,NA
14/08/2010,0,17.6,3.4,NA,NA
15/08/2010,0,21.7,4,NA,NA
16/08/2010,0.1,22.6,4.1,NA,NA
17/08/2010,1.3,20.2,3.7,NA,NA
18/08/2010,0.2,19.8,3.6,NA,NA
19/08/2010,0,19.2,3.5,NA,NA
20/08/2010,0,19.3,3.5,NA,NA
21/08/2010,7.5,17.5,3.2,NA,NA
22/08/2010,8.6,16.5,3.1,NA,NA
23/08/2010,0.6,16.8,3.1,NA,NA
24/08/2010,5.7,14.2,2.7,NA,NA
25/08/2010,0,14.7,2.7,NA,NA
26/08/2010,0,16.8,3,NA,NA
27/08/2010,0,13.1,2.5,NA,NA
28/08/2010,0,10.9,2.2,NA,NA
29/08/2010,0,10.7,2.1,NA,NA
30/08/2010,0,12.1,2.3,NA,NA
31/08/2010,0,17.3,2.9,NA,NA
01/09/2010,0,19.1,3.1,264,0.06336
02/09/2010,5.5,20.5,3.3,284,0.06816
03/09/2010,0.1,16.4,2.7,289,0.06936
04/09/2010,14.7,14.1,2.5,283,0.06792
05/09/2010,3.1,14.3,2.4,684,0.16416
06/09/2010,0.3,15.6,2.6,865,0.2076
07/09/2010,3.6,16.3,2.7,703,0.16872
08/09/2010,0.3,15.3,2.5,320,0.0768
09/09/2010,0,19.2,3,274,0.06576
10/09/2010,15.8,15.7,2.5,308,0.07392
11/09/2010,19.4,11.7,2,994,0.23856
12/09/2010,6.1,9.8,1.7,1811,0.43464
13/09/2010,7.3,7.6,1.5,1576,0.37824
14/09/2010,2.8,9.5,1.7,1556,0.37344
15/09/2010,4.3,11.3,1.9,1164,0.27936
16/09/2010,0.3,13.2,2.1,976,0.23424
17/09/2010,0.1,11.1,1.8,1059,0.25416
18/09/2010,0,10.4,1.7,940,0.2256
19/09/2010,0,10.7,1.7,781,0.18744
20/09/2010,0,10.3,1.7,697,0.16728
21/09/2010,0,11.4,1.8,585,0.1404
22/09/2010,0.2,12.6,1.9,586,0.14064
23/09/2010,0.2,13.8,2,585,0.1404
24/09/2010,0.6,13.5,1.9,569,0.13656
25/09/2010,0,15.1,2.1,536,0.12864
26/09/2010,17.6,13.6,1.9,551,0.13224
27/09/2010,9.2,12.9,1.8,1187,0.28488
28/09/2010,8.2,12.7,1.8,1637,0.39288
29/09/2010,6.6,12.7,1.7,2296,0.55104
30/09/2010,0.2,13.1,1.8,1362,0.32688
01/10/2010,2,10.5,1.5,1664,0.39936
02/10/2010,8.2,10.6,1.5,1185,0.2844
03/10/2010,7.7,9.2,1.3,1337,0.32088
04/10/2010,6.3,9,1.3,1817,0.43608
05/10/2010,2.1,9,1.3,3050,0.732
06/10/2010,10.2,7.5,1.1,1612,0.38688
07/10/2010,2.9,6.7,1.1,1951,0.46824
08/10/2010,7,7.5,1.1,1660,0.3984
09/10/2010,0.1,8.1,1.1,2546,0.61104
10/10/2010,2.4,9.4,1.2,1815,0.4356
11/10/2010,12.1,10.8,1.3,1731,0.41544
12/10/2010,0,9.7,1.2,2396,0.57504
13/10/2010,0.5,8.5,1.1,2022,0.48528
14/10/2010,0.4,11.4,1.3,1967,0.47208
15/10/2010,0,11.6,1.4,1837,0.44088
16/10/2010,0,13,1.4,2251,0.54024
17/10/2010,6,15.3,1.6,1644,0.39456
18/10/2010,0.1,8.3,1,1463,0.35112
19/10/2010,0,6.1,0.8,2624,0.62976
20/10/2010,0,6,0.8,1586,0.38064
21/10/2010,0,7.1,0.9,1879,0.45096
22/10/2010,0,9.6,1.1,1385,0.3324
23/10/2010,3.2,12.9,1.3,1589,0.38136
24/10/2010,16.5,13,1.3,1365,0.3276
25/10/2010,5.6,9.9,1.1,2906,0.69744
26/10/2010,4.6,8.4,0.9,5199,1.24776
27/10/2010,0.6,8.2,0.9,3728,0.89472
28/10/2010,0,13.8,1.3,2846,0.68304
29/10/2010,9.5,9.5,1,2339,0.56136
30/10/2010,5.7,7,0.8,4460,1.0704
31/10/2010,3.3,8.7,0.9,2751,0.66024
01/11/2010,8.7,8.9,0.9,2684,0.64416
02/11/2010,1.6,8.1,0.8,3918,0.94032
03/11/2010,7.1,9,0.9,4450,1.068
04/11/2010,1.6,6.2,0.7,6030,1.4472
05/11/2010,0,3.5,0.5,4267,1.02408
06/11/2010,0.1,3.1,0.5,7054,1.69296
07/11/2010,0,3.8,0.5,3239,0.77736
08/11/2010,0.2,6.5,0.7,2434,0.58416
09/11/2010,12.5,11.2,0.9,4165,0.9996
10/11/2010,7.6,9.4,0.8,7518,1.80432
11/11/2010,0.4,2.6,0.4,11456,2.74944
12/11/2010,4.5,2.1,0.4,5824,1.39776
13/11/2010,2.8,3.6,0.5,7965,1.9116
14/11/2010,2.8,6.1,0.6,4382,1.05168
15/11/2010,4.3,3.9,0.5,4772,1.14528
16/11/2010,0.8,1.5,0.3,6052,1.45248
17/11/2010,0.1,-0.2,0.2,5828,1.39872
18/11/2010,0,-4.1,0.1,5321,1.27704
19/11/2010,0,-2.8,0.1,5080,1.2192
20/11/2010,0,-2.8,0.1,4889,1.17336
21/11/2010,0,-5.2,0,3664,0.87936
22/11/2010,0,-7,0,4403,1.05672
23/11/2010,0,-5,0,3568,0.85632
24/11/2010,0,-2.4,0.1,3284,0.78816
25/11/2010,8.9,1.5,0.3,3367,0.80808
26/11/2010,8,2.1,0.3,5403,1.29672
27/11/2010,5.5,4.7,0.5,6212,1.49088
28/11/2010,8.5,2.1,0.3,9953,2.38872
29/11/2010,15.2,2.8,0.4,9087,2.18088
30/11/2010,3.6,0.1,0.2,20232,4.85568
01/12/2010,0,-1.1,0.2,17278,4.14672
02/12/2010,0.2,-1.8,0.1,14339,3.44136
03/12/2010,0.2,-1.2,0.2,12471,2.99304
04/12/2010,2.4,-2.8,0.1,8152,1.95648
05/12/2010,4.8,-1,0.2,7122,1.70928
06/12/2010,2,-0.7,0.2,7098,1.70352
07/12/2010,0,-2.1,0.1,7780,1.8672
08/12/2010,0,-1,0.2,6651,1.59624
09/12/2010,1,1.7,0.3,7333,1.75992
10/12/2010,14.7,5.7,0.4,5984,1.43616
11/12/2010,2,5.7,0.5,16461,3.95064
12/12/2010,3.7,8.2,0.6,14054,3.37296
13/12/2010,0.3,8,0.6,14189,3.40536
14/12/2010,0,4.4,0.4,14975,3.594
15/12/2010,0,4.7,0.4,14326,3.43824
16/12/2010,0.3,4.1,0.4,12753,3.06072
17/12/2010,0,4.2,0.4,13240,3.1776
18/12/2010,0.3,5.1,0.4,9280,2.2272
19/12/2010,2.3,4.7,0.4,8322,1.99728
20/12/2010,6.8,0.7,0.2,6618,1.58832
21/12/2010,0,-1.3,0.2,12198,2.92752
22/12/2010,0,-3.9,0.1,6415,1.5396
23/12/2010,1.1,-1.7,0.1,6375,1.53
24/12/2010,3.7,0.7,0.2,6862,1.64688
25/12/2010,0.4,0.9,0.2,8201,1.96824
26/12/2010,0.5,5.6,0.4,5042,1.21008
27/12/2010,0.2,8.1,0.5,4241,1.01784
28/12/2010,0.4,7.6,0.5,6613,1.58712
29/12/2010,0,6.8,0.5,4924,1.18176
30/12/2010,0,7.6,0.5,6639,1.59336
31/12/2010,0,7.4,0.5,4794,1.15056
01/01/2011,0,7,0.5,7014,1.68336
02/01/2011,5,6.2,0.5,4549,1.09176
03/01/2011,5.2,7.2,0.5,2717,0.65208
04/01/2011,0.6,9.5,0.6,5421,1.30104
05/01/2011,0,9,0.6,4539,1.08936
06/01/2011,0,8.1,0.5,4938,1.18512
07/01/2011,0.1,8.3,0.6,3628,0.87072
08/01/2011,9.7,6,0.5,4174,1.00176
09/01/2011,1.7,2.2,0.3,4640,1.1136
10/01/2011,15.1,-1.6,0.2,3558,0.85392
11/01/2011,7.8,-2.6,0.1,4591,1.10184
12/01/2011,4.8,-4.3,0,4266,1.02384
13/01/2011,8.1,1.1,0.3,5734,1.37616
14/01/2011,2,3.1,0.4,11605,2.7852
15/01/2011,0,2.4,0.4,16282,3.90768
16/01/2011,0.8,6.1,0.5,10884,2.61216
17/01/2011,13.9,6.5,0.6,15160,3.6384
18/01/2011,0.7,3.3,0.4,25195,6.0468
19/01/2011,0,1.8,0.3,23316,5.59584
20/01/2011,0,4.7,0.5,17002,4.08048
21/01/2011,0,5.4,0.5,17252,4.14048
22/01/2011,0,3.5,0.4,13165,3.1596
23/01/2011,0,3,0.4,10312,2.47488
24/01/2011,0,3.7,0.5,8594,2.06256
25/01/2011,0.1,6.3,0.6,9606,2.30544
26/01/2011,18,6,0.6,9406,2.25744
27/01/2011,11.3,2.1,0.4,16147,3.87528
28/01/2011,14.2,5.6,0.6,18432,4.42368
29/01/2011,0.1,1.9,0.4,26522,6.36528
30/01/2011,0,-4.3,0.1,23115,5.5476
31/01/2011,0,-5.2,0,20679,4.96296
01/02/2011,0,-3,0.1,19127,4.59048
02/02/2011,1.1,0.5,0.3,11907,2.85768
03/02/2011,0,1.1,0.4,11689,2.80536
04/02/2011,2.6,3.1,0.5,12249,2.93976
05/02/2011,2.1,4.3,0.5,11309,2.71416
06/02/2011,5.6,2.9,0.5,8534,2.04816
07/02/2011,6.9,1.6,0.4,11870,2.8488
08/02/2011,25.4,-0.5,0.3,11842,2.84208
09/02/2011,12.8,0.2,0.3,32545,7.8108
10/02/2011,3.8,-3.2,0.1,29892,7.17408
11/02/2011,1.3,-2.8,0.1,24589,5.90136
12/02/2011,0.1,-5.6,0,21865,5.2476
13/02/2011,0,-6.7,0,15269,3.66456
14/02/2011,0.5,-4.1,0.1,15456,3.70944
15/02/2011,4.7,-1.4,0.3,11282,2.70768
16/02/2011,4.4,2.2,0.5,14845,3.5628
17/02/2011,4.9,2.2,0.5,12882,3.09168
18/02/2011,12.4,5.5,0.7,17905,4.2972
19/02/2011,20.3,6.1,0.8,26907,6.45768
20/02/2011,22.8,7.9,0.9,48110,11.5464
21/02/2011,8.7,8.1,1,59889,14.37336
22/02/2011,2.8,3,0.6,59103,14.18472
23/02/2011,2.6,1.1,0.5,46554,11.17296
24/02/2011,8.4,3.3,0.7,37671,9.04104
25/02/2011,0,3.4,0.7,33897,8.13528
26/02/2011,0,3.5,0.7,27078,6.49872
27/02/2011,5.9,7,1,22984,5.51616
28/02/2011,0.7,4.2,0.8,22842,5.48208
01/03/2011,0.4,5.6,0.9,16317,3.91608
02/03/2011,0.4,9.1,1.2,13334,3.20016
03/03/2011,13.7,7.5,1.1,11320,2.7168
04/03/2011,1.3,4.4,0.8,15547,3.73128
05/03/2011,5.5,2.2,0.6,13902,3.33648
06/03/2011,5.5,0.1,0.5,13151,3.15624
07/03/2011,0.6,0.5,0.5,12495,2.9988
08/03/2011,0.1,5.8,1,11755,2.8212
09/03/2011,0,10,1.4,10987,2.63688
10/03/2011,0,9.2,1.3,10773,2.58552
11/03/2011,0,10.1,1.4,8776,2.10624
12/03/2011,0,12.2,1.7,9146,2.19504
13/03/2011,0,11.5,1.6,7526,1.80624
14/03/2011,0,11.2,1.6,7527,1.80648
15/03/2011,0,9.8,1.5,6909,1.65816
16/03/2011,0,8,1.3,6640,1.5936
17/03/2011,0,6.6,1.2,5842,1.40208
18/03/2011,1,6.4,1.2,5835,1.4004
19/03/2011,0,4.6,1,5468,1.31232
20/03/2011,0,3.6,0.9,4958,1.18992
21/03/2011,7.1,4.6,1,4864,1.16736
22/03/2011,6.9,3.4,0.9,6438,1.54512
23/03/2011,0.9,4.5,1,6203,1.48872
24/03/2011,0,8.4,1.5,4960,1.1904
25/03/2011,2.3,9.2,1.6,4656,1.11744
26/03/2011,9.3,5.7,1.2,5214,1.25136
27/03/2011,1.7,3.6,1,6449,1.54776
28/03/2011,1.2,3.7,1,5632,1.35168
29/03/2011,0,5.1,1.2,5423,1.30152
30/03/2011,0,6.9,1.4,5176,1.24224
31/03/2011,0,8.9,1.7,4351,1.04424
01/04/2011,0.5,12.8,2.1,4296,1.03104
02/04/2011,1.6,10.1,1.8,4277,1.02648
03/04/2011,8.2,9.8,1.8,4329,1.03896
04/04/2011,0.1,11.2,2,5363,1.28712
05/04/2011,0,9.9,1.9,5074,1.21776
06/04/2011,13.9,13.1,2.3,5238,1.25712
07/04/2011,11.7,7.9,1.6,6969,1.67256
08/04/2011,0.7,6.7,1.5,8783,2.10792
09/04/2011,0,7.9,1.7,7807,1.87368
10/04/2011,3.6,8.7,1.8,6835,1.6404
11/04/2011,1.6,6,1.4,7520,1.8048
12/04/2011,11.9,6.7,1.5,7160,1.7184
13/04/2011,7.3,5.1,1.4,9670,2.3208
14/04/2011,2.8,6.4,1.5,8465,2.0316
15/04/2011,1.5,3.8,1.2,7494,1.79856
16/04/2011,0.2,4.3,1.3,7060,1.6944
17/04/2011,3.9,5.8,1.5,6973,1.67352
18/04/2011,3.5,4.1,1.3,6094,1.46256
19/04/2011,3.1,5.8,1.5,6809,1.63416
20/04/2011,6.7,9.9,2.1,6934,1.66416
21/04/2011,2.2,9.1,2,7272,1.74528
22/04/2011,1.8,9.5,2.1,7101,1.70424
23/04/2011,3,8,1.9,5936,1.42464
24/04/2011,0.7,6.9,1.7,6286,1.50864
25/04/2011,0.3,9.8,2.2,5448,1.30752
26/04/2011,6.7,8.1,1.9,6009,1.44216
27/04/2011,3,10.5,2.3,6304,1.51296
28/04/2011,0,11,2.4,5664,1.35936
29/04/2011,0.7,13.9,2.8,5106,1.22544
30/04/2011,0,13.5,2.8,4721,1.13304
01/05/2011,0.3,14.8,3,4622,1.10928
02/05/2011,1.2,14.5,3,4072,0.97728
03/05/2011,5.5,14.7,3,3487,0.83688
04/05/2011,5.1,14,2.9,4679,1.12296
05/05/2011,4.7,13.8,2.9,5263,1.26312
06/05/2011,0.2,14.9,3.1,4774,1.14576
07/05/2011,9.8,15.2,3.2,4640,1.1136
08/05/2011,0.3,11.9,2.6,6441,1.54584
09/05/2011,0,13.9,3,4481,1.07544
10/05/2011,1,15.8,3.3,4133,0.99192
11/05/2011,3.7,16.6,3.4,3986,0.95664
12/05/2011,4.6,16,3.4,4632,1.11168
13/05/2011,4.4,15.4,3.3,4756,1.14144
14/05/2011,5.2,11.6,2.7,5759,1.38216
15/05/2011,0.4,12.2,2.8,4880,1.1712
16/05/2011,1.7,12.2,2.8,4673,1.12152
17/05/2011,33.4,9.4,2.3,5565,1.3356
18/05/2011,1.1,13.2,3,12998,3.11952
19/05/2011,1.8,12.2,2.8,9132,2.19168
20/05/2011,25.6,10.6,2.6,8253,1.98072
21/05/2011,7.1,11.1,2.7,21961,5.27064
22/05/2011,2.5,11.8,2.8,19855,4.7652
23/05/2011,0,12.2,2.9,18534,4.44816
24/05/2011,0,15.1,3.4,15830,3.7992
25/05/2011,0,15.3,3.4,13480,3.2352
26/05/2011,0,17.5,3.8,11134,2.67216
27/05/2011,0,19.8,4.2,9467,2.27208
28/05/2011,0,20.1,4.2,7979,1.91496
29/05/2011,0,21.5,4.5,6665,1.5996
30/05/2011,0,21.6,4.5,5851,1.40424
31/05/2011,0.1,19.4,4.2,5339,1.28136
01/06/2011,2.6,21.1,4.5,4555,1.0932
02/06/2011,7.2,17.2,3.8,5176,1.24224
03/06/2011,1.5,15.7,3.5,4828,1.15872
04/06/2011,1.8,14.2,3.3,3876,0.93024
05/06/2011,11.3,10.2,2.6,4487,1.07688
06/06/2011,0.4,11.9,2.9,5047,1.21128
07/06/2011,1.3,12.6,3,3963,0.95112
08/06/2011,0,11.3,2.8,3327,0.79848
09/06/2011,0,12.9,3.1,2785,0.6684
10/06/2011,0.1,14,3.3,2226,0.53424
11/06/2011,0,14.3,3.3,2462,0.59088
12/06/2011,0,16,3.6,2136,0.51264
13/06/2011,0,14.9,3.5,2659,0.63816
14/06/2011,5.7,12.2,3,1822,0.43728
15/06/2011,0,16.5,3.7,3173,0.76152
16/06/2011,0,17.7,4,1836,0.44064
17/06/2011,0,18.7,4.1,1857,0.44568
18/06/2011,0,16.1,3.7,1515,0.3636
19/06/2011,0.1,15,3.5,1421,0.34104
20/06/2011,4.6,15.2,3.5,1399,0.33576
21/06/2011,0.1,11.5,2.9,1410,0.3384
22/06/2011,0,11.7,2.9,1664,0.39936
23/06/2011,0,14,3.3,1521,0.36504
24/06/2011,0,17.1,3.9,1200,0.288
25/06/2011,0.2,21.1,4.6,1151,0.27624
26/06/2011,7.3,18.3,4,1090,0.2616
27/06/2011,13.6,14.7,3.4,1426,0.34224
28/06/2011,0,14.3,3.3,2140,0.5136
29/06/2011,0.6,16.4,3.7,1535,0.3684
30/06/2011,0,16.9,3.8,1281,0.30744
01/07/2011,0,19.6,4.3,1222,0.29328
02/07/2011,0.3,22.4,4.8,1196,0.28704
03/07/2011,0.7,22.4,4.7,1078,0.25872
04/07/2011,2.4,23.2,4.9,804,0.19296
05/07/2011,12.2,16.6,3.7,661,0.15864
06/07/2011,5.7,15.3,3.5,1981,0.47544
07/07/2011,2.1,16.5,3.7,1423,0.34152
08/07/2011,0.1,17.8,3.9,1126,0.27024
09/07/2011,0,18,3.9,937,0.22488
10/07/2011,5.1,17,3.8,1106,0.26544
11/07/2011,11,17.8,3.9,1866,0.44784
12/07/2011,1.9,19.8,4.2,2906,0.69744
13/07/2011,15.2,20.4,4.3,1638,0.39312
14/07/2011,1,17.5,3.8,3359,0.80616
15/07/2011,0.1,16.1,3.6,1692,0.40608
16/07/2011,0,18.1,3.9,1348,0.32352
17/07/2011,0,20.4,4.3,1161,0.27864
18/07/2011,6.5,21.5,4.4,1235,0.2964
19/07/2011,2.1,18.6,3.9,1564,0.37536
20/07/2011,0,21,4.3,1560,0.3744
21/07/2011,0,18.9,4,1312,0.31488
22/07/2011,0,14.1,3.2,1074,0.25776
23/07/2011,0,12.5,2.9,915,0.2196
24/07/2011,0,15.1,3.3,751,0.18024
25/07/2011,0,18.3,3.8,884,0.21216
26/07/2011,0,20.7,4.2,647,0.15528
27/07/2011,0.3,21.2,4.3,545,0.1308
28/07/2011,0.9,19.3,3.9,559,0.13416
29/07/2011,0.4,20.4,4.1,742,0.17808
30/07/2011,0,20.9,4.2,806,0.19344
31/07/2011,0,20.7,4.1,507,0.12168
01/08/2011,0.1,21.1,4.2,439,0.10536
02/08/2011,14.4,20.8,4.1,510,0.1224
03/08/2011,0.1,19.7,3.9,1009,0.24216
04/08/2011,11.3,21,4.1,981,0.23544
05/08/2011,2.8,19.7,3.9,2297,0.55128
06/08/2011,29.4,18.7,3.7,1781,0.42744
07/08/2011,4.9,18.7,3.7,4723,1.13352
08/08/2011,2,19.8,3.8,1773,0.42552
09/08/2011,0,20.6,3.9,1645,0.3948
10/08/2011,5.3,17.3,3.4,1012,0.24288
11/08/2011,0,15.7,3.1,1093,0.26232
12/08/2011,2.2,14.8,3,1442,0.34608
13/08/2011,0,15.2,3,1028,0.24672
14/08/2011,2.7,17.3,3.3,851,0.20424
15/08/2011,0.3,16.3,3.1,948,0.22752
16/08/2011,4.6,15.3,3,849,0.20376
17/08/2011,0,16,3.1,981,0.23544
18/08/2011,2,16.6,3.1,974,0.23376
19/08/2011,0.9,15.3,2.9,916,0.21984
20/08/2011,0,15.8,3,791,0.18984
21/08/2011,0,15.7,2.9,741,0.17784
22/08/2011,0,16.6,3,581,0.13944
23/08/2011,0.1,18,3.2,530,0.1272
24/08/2011,0.5,21.6,3.7,536,0.12864
25/08/2011,4.9,23.4,3.9,486,0.11664
26/08/2011,0.6,19.8,3.4,442,0.10608
27/08/2011,1.9,19.6,3.3,777,0.18648
28/08/2011,0,18.9,3.2,588,0.14112
29/08/2011,0,17.5,3,635,0.1524
30/08/2011,0,16.5,2.9,632,0.15168
31/08/2011,0,17.1,2.9,571,0.13704
01/09/2011,0,17.7,3,369,0.08856
02/09/2011,0,17.6,2.9,318,0.07632
03/09/2011,0,15.1,2.6,310,0.0744
04/09/2011,0,16.6,2.8,306,0.07344
05/09/2011,5,18.4,3,286,0.06864
06/09/2011,27.1,17.1,2.8,687,0.16488
07/09/2011,0.3,17.1,2.8,2075,0.498
08/09/2011,0.1,17.1,2.7,973,0.23352
09/09/2011,0,18,2.8,601,0.14424
10/09/2011,0,18.7,2.9,511,0.12264
11/09/2011,0,20.2,3,422,0.10128
12/09/2011,0.1,19.9,3,541,0.12984
13/09/2011,0,19.5,2.9,498,0.11952
14/09/2011,11.4,16.1,2.5,400,0.096
15/09/2011,0.8,12.4,2,801,0.19224
16/09/2011,0,13.7,2.1,754,0.18096
17/09/2011,2.3,12.1,1.9,723,0.17352
18/09/2011,0,14,2.1,593,0.14232
19/09/2011,22.8,14.5,2.2,545,0.1308
20/09/2011,0.2,13,1.9,1764,0.42336
21/09/2011,1,14.8,2.2,1121,0.26904
22/09/2011,0.3,18.1,2.5,980,0.2352
23/09/2011,2,18.3,2.5,862,0.20688
24/09/2011,29.7,17.5,2.4,911,0.21864
25/09/2011,3.5,15.7,2.2,3886,0.93264
26/09/2011,0.2,13.9,1.9,2322,0.55728
27/09/2011,8.6,13.8,1.9,1391,0.33384
28/09/2011,7.5,13.2,1.8,1586,0.38064
29/09/2011,4.8,16.5,2.1,1705,0.4092
30/09/2011,10.2,13.8,1.8,1862,0.44688
01/10/2011,1.3,12.7,1.7,3143,0.75432
02/10/2011,17.8,13.8,1.8,2731,0.65544
03/10/2011,4.9,9.7,1.4,5306,1.27344
04/10/2011,5,7.7,1.2,5759,1.38216
05/10/2011,0.2,5.2,0.9,4525,1.086
06/10/2011,0,6,1,3887,0.93288
07/10/2011,0.1,6.1,1,3092,0.74208
08/10/2011,0.1,8.1,1.1,2818,0.67632
09/10/2011,0,10.3,1.3,1673,0.40152
10/10/2011,0.1,8.6,1.2,1667,0.40008
11/10/2011,0.2,8.1,1.1,2069,0.49656
12/10/2011,0.2,9.7,1.2,2561,0.61464
13/10/2011,6.3,11.1,1.3,1943,0.46632
14/10/2011,0.1,12.8,1.5,1586,0.38064
15/10/2011,0.1,11.1,1.3,1476,0.35424
16/10/2011,0.1,9,1.1,1464,0.35136
17/10/2011,0,10.4,1.2,1432,0.34368
18/10/2011,3.3,8.5,1.1,1416,0.33984
19/10/2011,4.8,9.2,1.1,2099,0.50376
20/10/2011,12.2,10.7,1.2,2647,0.63528
21/10/2011,0.2,10.7,1.2,1937,0.46488
22/10/2011,16.1,11.1,1.2,2963,0.71112
23/10/2011,0.4,11.4,1.2,3014,0.72336
24/10/2011,10.4,11.4,1.2,2124,0.50976
25/10/2011,0.8,11.1,1.1,3288,0.78912
26/10/2011,0,10,1,4107,0.98568
27/10/2011,0,10.2,1.1,2712,0.65088
28/10/2011,0,14.1,1.3,2535,0.6084
29/10/2011,0,13.6,1.2,2269,0.54456
30/10/2011,3.3,15.7,1.3,1993,0.47832
31/10/2011,0,9.2,0.9,1816,0.43584
01/11/2011,1,12.4,1.1,1878,0.45072
02/11/2011,13.5,12.1,1.1,2013,0.48312
03/11/2011,0,6.3,0.7,3532,0.84768
04/11/2011,0,4.2,0.6,3432,0.82368
05/11/2011,12.3,9.2,0.9,3102,0.74448
06/11/2011,5.3,5.9,0.7,4045,0.9708
07/11/2011,0,4,0.5,4576,1.09824
08/11/2011,0.4,5.1,0.6,3794,0.91056
09/11/2011,3.1,6.8,0.7,3711,0.89064
10/11/2011,5,4.9,0.5,3743,0.89832
11/11/2011,4.5,3,0.4,3847,0.92328
12/11/2011,0.9,3.2,0.5,4269,1.02456
13/11/2011,0.2,3.4,0.4,3572,0.85728
14/11/2011,0.5,0.8,0.3,2820,0.6768
15/11/2011,0,2.1,0.4,3214,0.77136
16/11/2011,3.6,-0.6,0.2,3473,0.83352
17/11/2011,7.8,0.5,0.3,3541,0.84984
18/11/2011,27.3,0.5,0.3,6736,1.61664
19/11/2011,8.8,-0.4,0.2,9785,2.3484
20/11/2011,1.2,-2.6,0.1,8958,2.14992
21/11/2011,0,-4,0.1,6825,1.638
22/11/2011,0.8,-4.2,0.1,6544,1.57056
23/11/2011,2.7,0.2,0.2,6204,1.48896
24/11/2011,0.1,2.2,0.3,5162,1.23888
25/11/2011,0,1.7,0.3,4622,1.10928
26/11/2011,0,1.7,0.3,4450,1.068
27/11/2011,0,4,0.4,4935,1.1844
28/11/2011,0,4.3,0.4,4559,1.09416
29/11/2011,0,4.6,0.4,5187,1.24488
30/11/2011,0,2.7,0.3,4554,1.09296
01/12/2011,1.4,3.1,0.4,4937,1.18488
02/12/2011,0.9,5.5,0.5,4314,1.03536
03/12/2011,0,4.7,0.4,6342,1.52208
04/12/2011,6.9,5.3,0.5,5749,1.37976
